Gender,Age,Country
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Female,30-34,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,18-21,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
Male,18-21,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Female,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,18-21,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Prefer not to say,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Prefer not to say,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Prefer to self-describe,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Prefer to self-describe,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Female,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Prefer not to say,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Female,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Female,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Female,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Prefer not to say,30-34,United Kingdom of Great Britain and Northern Ireland
Female,30-34,United Kingdom of Great Britain and Northern Ireland
Female,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Female,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Prefer not to say,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Female,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Prefer not to say,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Prefer to self-describe,22-24,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Female,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,22-24,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,35-39,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,30-34,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,25-29,United Kingdom of Great Britain and Northern Ireland
Male,18-21,United Kingdom of Great Britain and Northern Ireland
Male,18-21,United Kingdom of Great Britain and Northern Ireland
Female,35-39,United Kingdom of Great Britain and Northern Ireland
Female,25-29,United Kingdom of Great Britain and Northern Ireland
