Training-Mode,value
Online courses,45.0
Online courses,0.0
Online courses,50.0
Online courses,90.0
Online courses,0.0
Online courses,0.0
Online courses,100.0
Online courses,10.0
Online courses,50.0
Online courses,15.0
Online courses,90.0
Online courses,30.0
Online courses,45.0
Online courses,0.0
Online courses,30.0
Online courses,15.0
Online courses,0.0
Online courses,70.0
Online courses,0.0
Online courses,0.0
Online courses,20.0
Online courses,10.0
Online courses,0.0
Online courses,0.0
Online courses,24.0
Online courses,50.0
Online courses,10.0
Online courses,0.0
Online courses,40.0
Online courses,35.0
Online courses,60.0
Online courses,10.0
Online courses,20.0
Online courses,0.0
Online courses,40.0
Online courses,15.0
Online courses,100.0
Online courses,0.0
Online courses,0.0
Online courses,0.0
Online courses,0.0
Online courses,20.0
Online courses,0.0
Online courses,10.0
Online courses,10.0
Online courses,40.0
Online courses,0.0
Online courses,85.0
Online courses,50.0
Online courses,30.0
Online courses,0.0
Online courses,5.0
Online courses,0.0
Online courses,20.0
Online courses,0.0
Online courses,0.0
Online courses,35.0
Online courses,80.0
Online courses,10.0
Online courses,40.0
Online courses,40.0
Online courses,0.0
Online courses,50.0
Online courses,0.0
Online courses,10.0
Online courses,50.0
Online courses,20.0
Online courses,30.0
Online courses,0.0
Online courses,15.0
Online courses,40.0
Online courses,60.0
Online courses,30.0
Online courses,30.0
Online courses,10.0
Online courses,70.0
Online courses,100.0
Online courses,80.0
Online courses,80.0
Online courses,10.0
Online courses,0.0
Online courses,0.0
Online courses,30.0
Online courses,0.0
Online courses,5.0
Online courses,0.0
Online courses,0.0
Online courses,10.0
Online courses,5.0
Online courses,80.0
Online courses,80.0
Online courses,30.0
Online courses,0.0
Online courses,0.0
Online courses,60.0
Online courses,0.0
Online courses,40.0
Online courses,5.0
Online courses,10.0
Online courses,10.0
Online courses,50.0
Online courses,20.0
Online courses,0.0
Online courses,0.0
Online courses,0.0
Online courses,80.0
Online courses,10.0
Online courses,50.0
Online courses,20.0
Online courses,20.0
Online courses,0.0
Online courses,10.0
Online courses,10.0
Online courses,25.0
Online courses,15.0
Online courses,30.0
Online courses,40.0
Online courses,50.0
Online courses,15.0
Online courses,10.0
Online courses,40.0
Online courses,0.0
Online courses,10.0
Online courses,40.0
Online courses,10.0
Online courses,0.0
Online courses,100.0
Online courses,0.0
Online courses,40.0
Online courses,0.0
Online courses,30.0
Online courses,50.0
Online courses,15.0
Online courses,10.0
Online courses,0.0
Online courses,0.0
Online courses,10.0
Online courses,70.0
Online courses,5.0
Online courses,0.0
Online courses,0.0
Online courses,15.0
Online courses,10.0
Online courses,25.0
Online courses,100.0
Online courses,0.0
Online courses,0.0
Online courses,10.0
Online courses,0.0
Online courses,20.0
Online courses,80.0
Online courses,0.0
Online courses,10.0
Online courses,50.0
Online courses,0.0
Online courses,90.0
Online courses,20.0
Online courses,40.0
Online courses,0.0
Online courses,5.0
Online courses,65.0
Online courses,45.0
Online courses,10.0
Online courses,0.0
Online courses,8.0
Online courses,20.0
Online courses,40.0
Online courses,20.0
Online courses,30.0
Online courses,5.0
Online courses,50.0
Online courses,0.0
Online courses,20.0
Online courses,50.0
Online courses,0.0
Online courses,30.0
Online courses,30.0
Online courses,0.0
Online courses,0.0
Online courses,50.0
Online courses,30.0
Online courses,20.0
Online courses,10.0
Online courses,0.0
Online courses,40.0
Online courses,70.0
Online courses,25.0
Online courses,10.0
Online courses,10.0
Online courses,15.0
Online courses,50.0
Online courses,90.0
Online courses,20.0
Online courses,30.0
Online courses,45.0
Online courses,10.0
Online courses,90.0
Online courses,0.0
Online courses,30.0
Online courses,20.0
Online courses,20.0
Online courses,40.0
Online courses,30.0
Online courses,15.0
Online courses,5.0
Online courses,25.0
Online courses,10.0
Online courses,25.0
Online courses,30.0
Online courses,20.0
Online courses,31.0
Online courses,0.0
Online courses,40.0
Online courses,70.0
Online courses,20.0
Online courses,0.0
Online courses,0.0
Online courses,0.0
Online courses,20.0
Online courses,20.0
Online courses,50.0
Online courses,0.0
Online courses,20.0
Online courses,40.0
Online courses,10.0
Online courses,0.0
Online courses,30.0
Online courses,10.0
Online courses,10.0
Online courses,5.0
Online courses,0.0
Online courses,5.0
Online courses,0.0
Online courses,0.0
Online courses,60.0
Online courses,30.0
Online courses,90.0
Online courses,100.0
Online courses,0.0
Online courses,30.0
Online courses,30.0
Online courses,10.0
Online courses,50.0
Online courses,20.0
Online courses,30.0
Online courses,10.0
Online courses,10.0
Online courses,9.0
Online courses,80.0
Online courses,30.0
Online courses,30.0
Online courses,10.0
Online courses,0.0
Online courses,15.0
Online courses,10.0
Online courses,10.0
Online courses,0.0
Online courses,20.0
Online courses,5.0
Online courses,0.0
Online courses,30.0
Online courses,70.0
Online courses,10.0
Online courses,20.0
Online courses,20.0
Online courses,0.0
Online courses,80.0
Online courses,20.0
Online courses,20.0
Online courses,0.0
Online courses,30.0
Online courses,50.0
Online courses,0.0
Online courses,0.0
Online courses,5.0
Online courses,50.0
Online courses,60.0
Online courses,40.0
Online courses,20.0
Online courses,100.0
Online courses,30.0
Online courses,70.0
Online courses,50.0
Online courses,25.0
Online courses,0.0
Online courses,5.0
Online courses,60.0
Online courses,10.0
Online courses,10.0
Online courses,100.0
Online courses,70.0
Online courses,20.0
Online courses,85.0
Online courses,20.0
Online courses,10.0
Online courses,50.0
Online courses,10.0
Online courses,20.0
Online courses,50.0
Online courses,50.0
Online courses,10.0
Online courses,0.0
Online courses,50.0
Online courses,20.0
Online courses,40.0
Online courses,10.0
Online courses,30.0
Online courses,60.0
Online courses,10.0
Online courses,0.0
Online courses,15.0
Online courses,10.0
Online courses,10.0
Online courses,33.0
Online courses,0.0
Online courses,10.0
Online courses,50.0
Online courses,0.0
Online courses,100.0
Online courses,0.0
Online courses,20.0
Online courses,0.0
Online courses,40.0
Online courses,20.0
Online courses,0.0
Online courses,60.0
Online courses,0.0
Online courses,20.0
Online courses,60.0
Online courses,5.0
Online courses,50.0
Online courses,90.0
Online courses,10.0
Online courses,0.0
Online courses,0.0
Online courses,20.0
Online courses,20.0
Online courses,0.0
Online courses,0.0
Online courses,5.0
Online courses,0.0
Online courses,10.0
Online courses,0.0
Online courses,90.0
Online courses,20.0
Online courses,0.0
Online courses,60.0
Online courses,20.0
Online courses,50.0
Online courses,0.0
Online courses,0.0
Online courses,0.0
Online courses,0.0
Online courses,0.0
Online courses,10.0
Online courses,5.0
Online courses,25.0
Online courses,0.0
Online courses,0.0
Online courses,100.0
Online courses,10.0
Online courses,40.0
Online courses,10.0
Online courses,10.0
Online courses,10.0
Online courses,30.0
Online courses,85.0
Online courses,30.0
Online courses,50.0
Online courses,5.0
Online courses,10.0
Online courses,50.0
Online courses,0.0
Online courses,40.0
Online courses,60.0
Online courses,10.0
Online courses,0.0
Online courses,30.0
Online courses,0.0
Online courses,30.0
Online courses,25.0
Online courses,80.0
Online courses,0.0
Online courses,40.0
Online courses,30.0
Online courses,5.0
Online courses,10.0
Online courses,50.0
Online courses,20.0
Online courses,30.0
Online courses,50.0
Online courses,30.0
Online courses,50.0
Online courses,40.0
Online courses,25.0
Online courses,20.0
Online courses,50.0
Online courses,30.0
Online courses,0.0
Online courses,20.0
Online courses,10.0
Online courses,10.0
Online courses,50.0
Online courses,10.0
Online courses,0.0
Online courses,25.0
Online courses,10.0
Online courses,20.0
Online courses,15.0
Online courses,100.0
Online courses,40.0
Online courses,20.0
Online courses,0.0
Online courses,50.0
Online courses,50.0
Online courses,0.0
Online courses,40.0
Online courses,0.0
Online courses,0.0
Online courses,90.0
Online courses,80.0
Online courses,10.0
Online courses,60.0
Online courses,5.0
Online courses,50.0
Online courses,70.0
Online courses,50.0
Online courses,10.0
Online courses,20.0
Online courses,0.0
Online courses,5.0
Online courses,20.0
Online courses,25.0
Online courses,0.0
Online courses,0.0
Online courses,0.0
Online courses,30.0
Online courses,20.0
Online courses,5.0
Online courses,30.0
Online courses,5.0
Online courses,0.0
Online courses,50.0
Online courses,0.0
Online courses,15.0
Online courses,30.0
Online courses,0.0
Online courses,30.0
Online courses,25.0
Online courses,30.0
Online courses,20.0
Online courses,5.0
Online courses,0.0
Online courses,10.0
Online courses,5.0
Online courses,30.0
Online courses,0.0
Online courses,40.0
Online courses,50.0
Online courses,30.0
Online courses,10.0
Online courses,30.0
Online courses,0.0
Online courses,30.0
Online courses,50.0
Online courses,10.0
Online courses,0.0
Online courses,50.0
Online courses,0.0
Online courses,0.0
Online courses,30.0
Online courses,60.0
Online courses,25.0
Online courses,0.0
Online courses,30.0
Online courses,10.0
Online courses,3.0
Online courses,25.0
Online courses,10.0
Online courses,20.0
Online courses,0.0
Online courses,0.0
Online courses,0.0
Online courses,5.0
Online courses,10.0
Online courses,0.0
Online courses,10.0
Online courses,15.0
Online courses,15.0
Online courses,10.0
Online courses,70.0
Online courses,0.0
Online courses,10.0
Online courses,0.0
Online courses,0.0
Online courses,20.0
Online courses,80.0
Online courses,10.0
Online courses,5.0
Online courses,30.0
Online courses,5.0
Online courses,0.5
Online courses,75.0
Online courses,50.0
Online courses,0.0
Online courses,80.0
Online courses,20.0
Online courses,30.0
Online courses,10.0
Online courses,40.0
Online courses,20.0
Online courses,0.0
Online courses,20.0
Online courses,50.0
Online courses,10.0
Online courses,10.0
Online courses,45.0
Online courses,20.0
Online courses,0.0
Online courses,10.0
Online courses,50.0
Online courses,80.0
Online courses,20.0
Online courses,0.0
Online courses,25.0
Online courses,40.0
Online courses,0.0
Online courses,0.0
Online courses,20.0
Online courses,20.0
Online courses,70.0
Online courses,10.0
Online courses,0.0
Online courses,20.0
Online courses,50.0
Online courses,20.0
Online courses,0.0
Online courses,100.0
Online courses,0.0
Online courses,0.0
Online courses,30.0
Online courses,0.0
Online courses,10.0
Online courses,0.0
Online courses,15.0
Online courses,30.0
Online courses,85.0
Online courses,20.0
Online courses,0.0
Online courses,70.0
Online courses,70.0
Online courses,40.0
Online courses,20.0
Online courses,0.0
Online courses,80.0
Online courses,0.0
Online courses,10.0
Online courses,20.0
Online courses,0.0
Online courses,25.0
Online courses,0.0
Online courses,0.0
Online courses,30.0
Online courses,0.0
Online courses,20.0
Online courses,0.0
Online courses,0.0
Online courses,5.0
Online courses,30.0
Online courses,30.0
Online courses,70.0
Online courses,20.0
Online courses,100.0
Online courses,0.0
Online courses,5.0
Online courses,15.0
Online courses,100.0
Online courses,0.0
Online courses,10.0
Online courses,5.0
Online courses,20.0
Online courses,0.0
Online courses,80.0
Online courses,10.0
Online courses,0.0
Online courses,41.0
Online courses,40.0
Online courses,0.0
Online courses,10.0
Online courses,0.0
Online courses,60.0
Online courses,60.0
Online courses,0.0
Online courses,10.0
Online courses,10.0
Online courses,0.0
Online courses,50.0
Online courses,0.0
Online courses,5.0
Online courses,25.0
Online courses,10.0
Online courses,50.0
Online courses,10.0
Online courses,20.0
Online courses,15.0
Online courses,10.0
Online courses,50.0
Online courses,20.0
Online courses,15.0
Online courses,5.0
Online courses,0.0
Online courses,0.0
Online courses,50.0
Online courses,0.0
Online courses,5.0
Online courses,0.0
Online courses,5.0
Online courses,45.0
Online courses,10.0
Online courses,70.0
Online courses,0.0
Online courses,10.0
Online courses,0.0
Online courses,0.0
Online courses,0.0
Online courses,30.0
Online courses,0.0
Online courses,30.0
Online courses,0.0
Online courses,0.0
Online courses,40.0
Online courses,20.0
Online courses,0.0
Online courses,20.0
Online courses,15.0
Online courses,0.0
Online courses,70.0
Online courses,10.0
Online courses,0.0
Online courses,20.0
Online courses,0.0
Online courses,10.0
Online courses,65.0
Online courses,10.0
Online courses,35.0
Online courses,90.0
Online courses,15.0
Online courses,10.0
Online courses,50.0
Online courses,50.0
Online courses,40.0
Online courses,0.0
Online courses,40.0
Online courses,80.0
Online courses,10.0
Online courses,25.0
Online courses,30.0
Online courses,25.0
Online courses,60.0
Online courses,0.0
Online courses,0.0
Online courses,0.0
Online courses,0.0
Online courses,35.0
Online courses,25.0
Online courses,90.0
Online courses,10.0
Online courses,10.0
Online courses,0.0
Online courses,20.0
Online courses,5.0
Online courses,20.0
Online courses,30.0
Online courses,10.0
Online courses,50.0
Online courses,60.0
Online courses,10.0
Online courses,0.0
Online courses,5.0
Online courses,75.0
Online courses,50.0
Online courses,50.0
Online courses,30.0
Online courses,25.0
Online courses,30.0
Online courses,15.0
Online courses,20.0
Online courses,0.0
Online courses,10.0
Online courses,0.0
Online courses,0.0
Online courses,15.0
Online courses,0.0
Online courses,0.0
Online courses,100.0
Online courses,0.0
Online courses,70.0
Online courses,60.0
Online courses,75.0
Online courses,0.0
Online courses,50.0
Online courses,10.0
Online courses,40.0
Online courses,10.0
Online courses,20.0
Online courses,30.0
Online courses,25.0
Online courses,0.0
Online courses,0.0
Online courses,80.0
Online courses,50.0
Online courses,10.0
Online courses,90.0
Online courses,90.0
Online courses,60.0
Online courses,30.0
Online courses,50.0
Online courses,10.0
Online courses,3.0
Online courses,40.0
Online courses,100.0
Online courses,0.0
Online courses,60.0
Online courses,10.0
Online courses,30.0
Online courses,50.0
Online courses,0.0
Online courses,50.0
Online courses,0.0
Online courses,50.0
Online courses,10.0
